hhh_gender...1,hhh_age,monthly_spending...3,any_drops,hhh_literacy...5,age,gender,hhid,group,benef,group1,group_tvn,maths_results,maths_results_s...14,any_drops_n...15,female,est_num_kids,f4,school_spending
1,44,10.05752598,1,2,5957.416667,1,A001001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,30
1,44,10.05752598,1,2,4953.416667,2,A001001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,30
1,44,9.816800798,1,2,5037.458333,1,A001003,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,620
1,44,9.816800798,1,2,2405.416667,1,A001003,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,620
1,44,9.816800798,1,2,4355.458333,2,A001003,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,620
1,49,10.60535021,1,2,4431.458333,1,A001005,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,760
1,49,10.60535021,1,2,3751.416667,2,A001005,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,760
1,38,9.609068552,1,2,3540.416667,2,A001006,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,4,720
1,38,9.609068552,1,2,2458.416667,1,A001006,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,4,720
1,38,9.609068552,1,2,4271.416667,2,A001006,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,4,720
1,47,10.34567483,1,2,3832.416667,1,A001008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,310
1,47,10.34567483,1,2,4668.458333,2,A001008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,310
1,46,9.169711811,1,1,2502.458333,2,A003001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,3,900
1,46,9.169711811,1,1,4301.458333,1,A003001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,3,900
1,46,9.169711811,1,1,4301.458333,2,A003001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,3,900
1,39,9.815842208,1,2,3696.458333,1,A003002,2,2,1,1,5,-0.237902886,0.143133648,FALSE,1,2,350
1,39,9.815842208,1,2,2511.458333,1,A003002,2,2,1,1,5,-0.237902886,0.143133648,FALSE,1,2,350
1,66,10.15745402,1,2,4476.416667,2,A003003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,640
1,66,10.15745402,1,2,3225.458333,1,A003003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,640
1,36,10.68767933,1,1,4362.458333,2,A003004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,1020
1,36,10.68767933,1,1,3157.416667,2,A003004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,1020
1,38,8.941152882,1,2,3407.458333,2,A003007,2,2,1,1,6,0.858325047,0.143133648,FALSE,1,3,350
1,38,8.941152882,1,2,2303.416667,2,A003007,2,2,1,1,6,0.858325047,0.143133648,FALSE,1,3,350
1,42,9.292078345,1,2,2402.416667,2,A003008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,1050
1,42,9.292078345,1,2,4168.416667,2,A003008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,1050
1,42,9.292078345,1,2,3467.416667,2,A003008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,1050
1,48,11.10477031,1,2,3628.458333,2,A004002,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,4,945
1,48,11.10477031,1,2,4553.416667,2,A004002,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,4,945
1,40,10.24994801,1,2,4043.458333,2,A004004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,1,4,350
1,55,10.08399198,1,1,4449.458333,2,A004006,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,760
1,55,10.08399198,1,1,5335.416667,2,A004006,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,760
1,55,10.08399198,1,1,2273.416667,2,A004006,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,760
1,45,9.865904355,0,2,3928.416667,2,A004007,1,2,4,4,4,-1.334130819,-6.985372839,FALSE,2,3,282
1,47,10.68359849,1,2,3952.458333,1,A005001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,730
1,41,9.621740216,1,2,2922.458333,1,A005004,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,4,1080
1,41,9.621740216,1,2,4675.458333,1,A005004,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,4,1080
1,41,9.621740216,1,2,3639.458333,2,A005004,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,4,1080
1,47,10.69639926,1,2,4748.458333,1,A005005,1,1,4,4,5,-0.237902886,0.143133648,FALSE,2,3,580
1,47,10.69639926,1,2,4018.458333,1,A005005,1,1,4,4,5,-0.237902886,0.143133648,FALSE,2,3,580
1,54,9.369234884,1,2,4383.458333,1,A005006,1,1,4,4,4,-1.334130819,0.143133648,FALSE,1,3,390
1,39,9.7934335,1,2,4723.458333,2,A005007,1,1,4,4,5,-0.237902886,0.143133648,FALSE,2,3,385
1,43,10.54420546,1,2,5727.416667,2,A006006,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,2,650
1,43,10.54420546,1,2,4323.458333,2,A006006,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,2,650
1,51,10.34242428,1,2,4769.458333,1,A006007,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,350
1,51,10.34242428,1,2,5708.416667,2,A006007,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,350
1,45,11.14175412,1,2,3607.458333,2,A007001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,2,1080
1,45,11.14175412,1,2,4705.458333,1,A007001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,2,1080
1,29,9.651117465,1,1,4374.458333,2,A007002,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,880
1,29,9.651117465,1,1,3488.416667,1,A007002,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,880
1,61,10.43171797,1,1,3857.416667,1,A007003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,1550
1,61,10.43171797,1,1,3361.458333,2,A007003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,1550
1,41,10.55143188,1,1,3782.416667,2,A007004,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,3,40
1,41,10.55143188,1,1,2260.416667,1,A007004,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,3,40
1,53,10.30804749,1,2,3576.458333,2,A007005,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,4,1180
1,45,11.28536144,1,2,2286.416667,1,A007008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,0
1,45,11.28536144,1,2,4383.458333,1,A007008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,0
1,45,11.28536144,1,2,3469.416667,1,A007008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,0
1,39,9.535524649,1,2,3954.458333,2,A008001,1,1,4,4,5,-0.237902886,0.143133648,FALSE,1,1,300
1,39,9.535524649,1,2,5092.458333,1,A008001,1,1,4,4,5,-0.237902886,0.143133648,FALSE,1,1,300
1,45,9.931033234,1,2,4616.416667,2,A009001,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,1850
1,45,9.931033234,0,2,5435.458333,1,A009001,1,2,3,3,6,0.858325047,-6.985372839,FALSE,3,2,1850
1,45,9.931033234,1,2,3930.416667,1,A009001,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,1850
1,34,10.79217215,1,2,4604.416667,2,A009002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,4,890
1,34,10.79217215,1,2,3163.416667,1,A009002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,4,890
1,49,10.15196463,1,2,3735.416667,1,A009003,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,1450
1,49,10.15196463,1,2,4162.416667,2,A009003,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,2,1450
2,51,9.772035629,1,2,4568.416667,2,A009004,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,2,400
1,40,10.0641172,1,2,4158.416667,2,A009005,1,2,3,3,5,-0.237902886,0.143133648,FALSE,1,2,470
1,43,10.14861622,1,2,4490.416667,1,A009006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,440
1,43,10.14861622,1,2,3807.416667,2,A009006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,440
1,44,10.30985701,1,2,4903.416667,1,A009007,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,510
1,44,10.30985701,1,2,3427.416667,1,A009007,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,510
2,44,9.793090566,1,2,4960.416667,2,A009008,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,2,190
2,44,9.793090566,1,2,2429.416667,2,A009008,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,2,190
1,40,10.1013426,1,2,4590.416667,1,A010002,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,300
1,33,10.30341354,1,1,2588.458333,2,A010004,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,900
1,33,10.30341354,1,1,5409.458333,1,A010004,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,900
1,38,10.18449022,1,2,3946.458333,2,A010007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,260
2,46,8.438026291,1,2,4535.416667,1,A010008,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,3,410
2,46,8.438026291,1,2,3723.416667,2,A010008,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,3,410
2,46,8.438026291,1,2,5526.458333,2,A010008,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,3,410
1,38,9.240911145,1,1,2614.458333,1,A011002,1,1,3,3,4,-1.334130819,0.143133648,FALSE,1,3,125
1,38,9.240911145,1,1,3287.458333,2,A011002,1,1,3,3,4,-1.334130819,0.143133648,FALSE,1,3,125
1,31,11.11758394,1,1,2208.458333,2,A011003,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,2,410
1,31,11.11758394,1,1,3327.458333,2,A011003,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,2,410
1,43,9.463796949,1,2,4293.416667,1,A012003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,350
1,43,9.463796949,1,2,5592.416667,2,A012003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,350
1,32,9.587014002,1,2,3999.458333,2,A012004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,632
1,42,9.670771545,1,2,5406.458333,1,A012005,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,3,0
1,72,9.857159355,1,2,2548.458333,2,A012006,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,72,9.857159355,1,2,4748.458333,1,A012006,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,72,9.857159355,1,2,5479.458333,1,A012006,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,72,9.857159355,1,2,5479.458333,1,A012006,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,42,9.890062119,1,1,4305.458333,2,A012007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,755
1,49,9.377004271,1,2,3801.416667,1,A012008,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,500
1,54,9.424218272,1,2,4698.458333,1,A013001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,4,3,765
1,54,9.424218272,1,2,5256.416667,1,A013001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,4,3,765
1,54,9.424218272,1,2,3960.458333,2,A013001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,4,3,765
1,44,10.29986867,1,2,4106.416667,1,A013004,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,3,400
1,62,9.183482918,1,2,3543.416667,2,A013005,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,660
1,62,9.183482918,1,2,4240.416667,2,A013005,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,660
1,71,10.4549148,1,2,4554.416667,2,A013006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,4,848
1,71,10.4549148,1,2,5298.416667,1,A013006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,4,848
1,44,9.974312079,1,2,3160.416667,2,A013008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,4,630
1,44,9.974312079,1,2,4087.416667,2,A013008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,4,630
1,43,9.985758545,1,1,4527.416667,2,A015001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,290
1,48,10.06198591,1,2,4494.416667,2,A015003,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,487.5
1,47,10.16527473,1,1,4311.458333,2,A015004,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,410
1,50,10.12651681,1,1,3383.458333,1,A015005,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,230
1,50,10.12651681,1,1,3000.416667,2,A015005,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,230
1,37,10.33811841,1,1,3995.458333,2,A016001,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,335
1,37,10.33811841,1,1,4491.416667,2,A016001,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,335
1,47,10.83420233,1,1,3664.458333,2,A016002,1,1,2,2,7,1.95455298,0.143133648,FALSE,5,2,604
1,47,10.83420233,1,1,5002.416667,2,A016002,1,1,2,2,7,1.95455298,0.143133648,FALSE,5,2,604
1,47,10.83420233,1,1,2944.458333,1,A016002,1,1,2,2,7,1.95455298,0.143133648,FALSE,5,2,604
1,38,10.5446269,1,2,4226.416667,1,A016006,1,1,2,2,5,-0.237902886,0.143133648,FALSE,3,2,1391
1,38,10.5446269,1,2,3533.416667,1,A016006,1,1,2,2,5,-0.237902886,0.143133648,FALSE,3,2,1391
1,64,9.964313835,1,2,3889.416667,2,A016008,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,1,168
1,64,9.964313835,1,2,2534.458333,1,A016008,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,1,168
1,55,9.591171199,1,2,4286.416667,2,A018005,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,3,850
1,55,9.591171199,1,2,3705.458333,1,A018005,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,3,850
1,45,11.56962306,1,2,4551.416667,1,A019004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,930
1,45,11.56962306,1,2,3624.458333,1,A019004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,930
1,45,11.56962306,1,2,5156.458333,1,A019004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,930
1,45,11.56962306,1,2,2579.458333,1,A019004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,930
2,45,9.77517517,1,2,4289.416667,2,A019005,2,1,1,1,6,0.858325047,0.143133648,FALSE,4,2,700
2,45,9.77517517,1,2,3463.416667,2,A019005,2,1,1,1,6,0.858325047,0.143133648,FALSE,4,2,700
2,45,9.77517517,1,2,4989.416667,1,A019005,2,1,1,1,6,0.858325047,0.143133648,FALSE,4,2,700
1,40,10.49767433,1,1,5191.416667,1,A019007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,1560
1,40,10.49767433,1,1,4359.458333,1,A019007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,1560
1,40,10.49767433,1,1,3505.416667,1,A019007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,1560
1,34,10.02184185,1,2,3077.416667,1,A020002,1,2,2,2,5,-0.237902886,0.143133648,FALSE,2,2,300
1,34,10.02184185,1,2,3770.416667,2,A020002,1,2,2,2,5,-0.237902886,0.143133648,FALSE,2,2,300
1,56,10.561692,1,2,4833.416667,1,A020004,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,4,935
1,56,10.561692,1,2,4229.416667,2,A020004,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,4,935
1,56,10.561692,1,2,3457.416667,2,A020004,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,4,935
1,43,11.0528269,1,2,4497.416667,2,A022001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,3,800
1,43,11.0528269,1,2,3433.416667,2,A022001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,3,800
1,40,10.69239286,1,2,2580.458333,1,A022002,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,2,625
1,40,10.69239286,1,2,4712.458333,1,A022002,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,2,625
1,40,9.350102314,1,2,3997.458333,2,A022004,1,1,2,2,6,0.858325047,0.143133648,FALSE,1,1,405
1,35,9.904008845,1,2,2421.416667,1,A022005,1,1,2,2,6,0.858325047,0.143133648,FALSE,1,3,350
1,35,9.904008845,1,2,3834.416667,1,A022005,1,1,2,2,6,0.858325047,0.143133648,FALSE,1,3,350
1,60,11.1863798,0,2,4524.416667,1,A022008,1,1,2,2,6,0.858325047,-6.985372839,FALSE,4,2,660
1,60,11.1863798,1,2,3455.416667,2,A022008,1,1,2,2,6,0.858325047,0.143133648,FALSE,4,2,660
1,60,11.1863798,1,2,2495.458333,2,A022008,1,1,2,2,6,0.858325047,0.143133648,FALSE,4,2,660
1,50,10.31659009,1,2,3659.458333,2,A023001,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,360
1,50,10.31659009,1,2,2158.458333,1,A023001,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,360
1,46,10.45577862,1,2,3642.458333,1,A024001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,750
1,46,10.45577862,1,2,4475.416667,1,A024001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,750
1,45,10.52164368,1,2,4284.416667,1,A024002,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,630
1,42,10.72750321,1,2,4231.416667,2,A024003,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,2,250
1,47,9.684487192,1,2,3543.416667,1,A024005,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,175
1,47,10.33426297,1,2,3551.416667,2,A024007,1,2,4,4,4,-1.334130819,0.143133648,FALSE,2,2,800
1,47,10.33426297,1,2,4543.416667,1,A024007,1,2,4,4,4,-1.334130819,0.143133648,FALSE,2,2,800
1,49,9.692104927,1,2,3991.458333,1,A025003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,3,500
1,49,9.692104927,1,2,4404.458333,2,A025003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,3,500
1,44,10.91107262,1,2,3820.416667,2,A025004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,1520
1,44,10.91107262,1,2,3231.458333,1,A025004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,1520
1,39,10.64193241,1,2,4294.416667,1,A025005,1,1,3,3,7,1.95455298,0.143133648,FALSE,2,2,1834
1,39,10.64193241,1,2,2743.416667,2,A025005,1,1,3,3,7,1.95455298,0.143133648,FALSE,2,2,1834
1,43,10.00683354,1,2,2795.416667,2,A025006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,417
1,45,9.664051278,1,1,2770.416667,1,A026001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,410
1,45,9.664051278,1,1,4232.416667,1,A026001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,410
1,45,9.664051278,1,1,5093.458333,1,A026001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,410
1,41,10.54558577,1,1,3486.416667,1,A026002,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,600
1,41,10.54558577,1,1,5064.458333,2,A026002,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,2,600
1,34,10.39602554,1,1,5098.458333,1,A026003,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,3,563
1,34,10.39602554,1,1,3968.458333,2,A026003,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,3,563
1,44,9.607331583,1,1,4802.458333,1,A026005,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,347
1,44,9.607331583,1,1,2968.458333,2,A026005,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,347
1,44,9.607331583,1,1,3568.458333,1,A026005,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,347
1,35,10.51430071,1,1,2930.458333,2,A026006,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,700
1,35,10.51430071,1,1,4195.416667,1,A026006,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,700
1,35,10.51430071,1,1,4766.458333,1,A026006,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,700
1,35,10.51430071,1,1,2214.458333,2,A026006,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,700
1,49,11.72173825,1,1,4412.458333,1,A026007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,755
1,49,11.72173825,1,1,3068.416667,2,A026007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,755
1,49,11.72173825,1,1,2301.416667,1,A026007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,755
1,47,10.69371283,1,2,4850.416667,2,A026008,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,910
1,47,10.69371283,1,2,3938.458333,2,A026008,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,910
1,46,10.36600789,1,2,3449.416667,1,A027001,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,4,308
1,44,9.652366983,0,2,4994.416667,2,A027003,1,1,3,3,6,0.858325047,-6.985372839,FALSE,3,3,400
1,44,9.652366983,1,2,3806.416667,2,A027003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,3,400
1,47,10.22732934,1,2,3829.416667,1,A027005,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,3,350
1,47,10.22732934,1,2,2259.416667,1,A027005,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,3,350
1,30,10.68435122,1,1,3051.416667,1,A027008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,3,950
1,30,10.68435122,1,1,4020.458333,1,A027008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,3,950
1,57,9.982067653,1,2,2449.416667,1,A028001,1,2,3,3,6,0.858325047,0.143133648,FALSE,1,3,250
1,57,9.982067653,1,2,2327.416667,2,A028001,1,2,3,3,6,0.858325047,0.143133648,FALSE,1,3,250
1,50,9.143742589,1,2,4160.416667,1,A028002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,700
1,50,9.143742589,1,2,4896.416667,2,A028002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,700
1,44,10.09328112,1,2,4238.416667,2,A028004,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,450
1,44,10.09328112,1,2,2311.416667,2,A028004,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,450
1,38,10.42683728,1,2,3282.458333,1,A028005,1,2,3,3,7,1.95455298,0.143133648,FALSE,1,2,400
1,39,9.078603287,1,2,3624.458333,2,A029001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,600
1,39,9.078603287,1,2,2142.458333,1,A029001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,3,600
1,43,9.693339549,1,2,4563.416667,2,A029002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,100
1,63,10.82597334,1,2,4508.416667,2,A029003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,4,2,1840
1,63,10.82597334,1,2,4508.416667,2,A029003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,4,2,1840
1,51,9.593744877,1,2,4064.458333,1,A029004,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,300
1,51,9.593744877,1,2,4909.416667,2,A029004,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,300
1,53,10.3246057,1,2,4979.416667,1,A029008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,525
1,53,10.3246057,1,2,3461.416667,1,A029008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,525
1,53,10.3246057,1,2,2527.458333,2,A029008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,525
1,53,10.3246057,1,2,4165.416667,2,A029008,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,525
1,42,9.817026673,1,2,4115.416667,1,A030001,1,2,2,2,5,-0.237902886,0.143133648,FALSE,4,3,902
1,42,9.817026673,1,2,3184.416667,2,A030001,1,2,2,2,5,-0.237902886,0.143133648,FALSE,4,3,902
1,59,10.45072087,1,2,4490.416667,1,A030003,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,1404
1,59,10.45072087,1,2,3665.458333,1,A030003,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,1404
1,59,10.45072087,1,2,5573.416667,2,A030003,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,1404
1,48,9.968823747,1,2,5578.416667,2,A030007,1,2,2,2,5,-0.237902886,0.143133648,FALSE,3,1,350
1,48,9.968823747,1,2,3974.458333,2,A030007,1,2,2,2,5,-0.237902886,0.143133648,FALSE,3,1,350
1,42,10.0578933,1,1,3710.458333,1,A030008,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,1334
1,42,10.0578933,1,1,4625.416667,2,A030008,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,1334
1,53,10.01484363,1,2,4708.458333,1,A031001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,2,520
1,43,8.955097831,1,2,2293.416667,2,A031002,1,2,2,2,6,0.858325047,0.143133648,FALSE,2,2,275
1,43,8.955097831,1,2,3087.416667,2,A031002,1,2,2,2,6,0.858325047,0.143133648,FALSE,2,2,275
1,34,10.17743828,1,2,4205.416667,2,A031003,1,2,2,2,6,0.858325047,0.143133648,FALSE,1,3,230
1,63,11.5467263,1,2,4614.416667,2,A031004,1,2,2,2,6,0.858325047,0.143133648,FALSE,4,2,550
1,48,10.22238274,1,2,4739.458333,2,A031005,1,2,2,2,6,0.858325047,0.143133648,FALSE,3,2,774
1,48,10.22238274,1,2,4307.458333,1,A031005,1,2,2,2,6,0.858325047,0.143133648,FALSE,3,2,774
1,45,10.42861752,1,2,4830.416667,2,A031007,1,2,2,2,6,0.858325047,0.143133648,FALSE,2,2,550
1,45,10.42861752,1,2,4273.416667,2,A031007,1,2,2,2,6,0.858325047,0.143133648,FALSE,2,2,550
1,50,10.05433073,1,2,3219.458333,2,A033001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,0,2,400
1,50,10.05433073,1,2,4798.458333,2,A033001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,0,2,400
1,50,10.05433073,1,2,4078.458333,2,A033001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,0,2,400
1,50,10.05433073,1,2,2336.416667,2,A033001,1,1,4,4,4,-1.334130819,0.143133648,FALSE,0,2,400
1,39,8.790921215,1,2,4323.458333,1,A033003,1,1,4,4,6,0.858325047,0.143133648,FALSE,4,3,350
1,39,8.790921215,1,2,3293.458333,2,A033003,1,1,4,4,6,0.858325047,0.143133648,FALSE,4,3,350
1,60,9.938509904,1,1,5674.416667,1,A033004,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,3,1050
1,60,9.938509904,1,1,4583.416667,2,A033004,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,3,1050
